Test_Time(s),Step_Time(s),Current(A),Voltage(V)
31967.4415,790.7687594,-0.403946131,3.244364262
31968.44159,791.7688572,-0.255613029,3.269909143
31969.45145,792.7787137,0.190288544,3.347467422
31970.45149,793.7787537,-0.246409878,3.273294687
31971.45151,794.7787772,-0.385178924,3.249596357
31972.46159,795.7888523,-0.385178924,3.249596357
31973.46162,796.7888843,-0.385178924,3.249596357
31974.47152,797.798782,-0.385178924,3.250211954
31975.47153,798.7987893,-0.385359377,3.249904156
31976.47166,799.798924,-0.533511996,3.224666834
31977.48165,800.8089172,-0.877096236,3.165267229
31978.49157,801.8188315,-1.030121088,3.138183355
31979.50153,802.8287938,-2.338953257,2.910740852
31980.50155,803.8288138,-1.777019739,3.004918575
31981.50158,804.8288412,-1.814554214,2.997224331
31982.51159,805.8388497,-1.884209394,2.983682394
31983.5116,806.8388632,-0.533511996,3.216664791
31984.51161,807.8388705,-1.327148199,3.079706907
31985.51161,808.8388713,-1.104468107,3.117870569
31986.51162,809.8388786,-0.965699077,3.141568899
31987.51162,810.8388836,-0.380487114,3.242825508
31988.51164,811.8388982,-0.204183668,3.274218082
31989.52165,812.8489126,-0.543076098,3.216357231
31990.52166,813.8489226,-0.371103525,3.246518612
31991.52166,814.8489272,-0.032391563,3.305918455
31992.53166,815.858925,0.129295126,3.334541082
31993.53168,816.8589427,-0.366411716,3.249596357
31994.54168,817.8689459,0.129295126,3.335464478
31995.54169,818.8689501,0.129295126,3.336695433
31996.54169,819.8689544,-0.339343637,3.256675005
31997.54171,820.8689732,-0.00496257,3.314536095
31998.54173,821.8689932,-0.329779565,3.259137154
31999.55169,822.8789544,0.43155539,3.39086318
32000.55172,823.8789872,0.194980338,3.351468563
32001.55173,824.8789972,-0.292245179,3.267754793
32002.56176,825.8890181,-0.445450515,3.241594315
32003.56176,826.8890196,-0.445270061,3.241286516
32004.56176,827.8890246,-0.445450515,3.240978718
32005.5618,828.889067,0.009112833,3.31976819
32006.57178,829.8990397,-0.282861561,3.269909143
32007.57179,830.8990513,-0.436066926,3.243440866
32008.5818,831.9090645,-0.125325322,3.297300816
32009.5818,832.9090652,0.06920398,3.33084774
32010.58181,833.9090729,0.250560135,3.363471508
32011.58182,834.9090814,0.129295126,3.343158722
32012.58183,835.9090945,0.24586834,3.363779306
32013.59183,836.919093,0.737605214,3.449647427
32014.59185,837.9191088,0.881607413,3.476115704
32015.59188,838.9191462,0.8076213,3.465035915
32016.60188,839.9291409,0.607497931,3.431488752
32017.6019,840.9291678,0.482623845,3.410868168
32018.61183,841.939094,-0.222950876,3.289298773
32019.61209,842.9393519,-1.052858353,3.144954205
32020.62189,843.9491541,-1.00251174,3.151725292
32021.6219,844.9491611,-0.728943586,3.198198557
32022.62191,845.9491742,-0.825666845,3.180963516
32023.62191,846.9491746,-0.933036923,3.161266088
32024.62193,847.9491892,-0.961007297,3.156033993
32025.62193,848.9491923,-1.169431567,3.118793726
32026.62194,849.9491984,-1.457075,3.068011522
32027.63196,850.9592181,-1.522940755,3.055392981
32028.64196,851.969219,-1.067114234,3.13295126
32029.65197,852.9792357,-0.366411716,3.253905058
32030.66199,853.9892496,-0.580610514,3.217280388
32031.67198,854.9992428,-0.584580481,3.216357231
32032.672,855.9992586,-0.5939641,3.214818239
32033.68201,857.0092679,-0.752041698,3.184964418
32034.68201,858.0092702,-0.751680791,3.186811209
32035.68201,859.0092752,-1.248470306,3.100019693
32036.68202,860.009286,-0.570865989,3.216972589
32037.68203,861.0092968,-0.575918674,3.216049433
32038.68204,862.0093049,-0.575918674,3.216357231
32039.68204,863.0093056,-0.273658425,3.268985987
32040.68206,864.0093203,0.408276856,3.387169838
32041.68207,865.0093295,0.190288544,3.351160765
32042.68209,866.009353,0.129475579,3.341311932
32043.69208,867.0193396,0.566173971,3.417639256
32044.69209,868.01935,0.301448137,3.373627901
32045.69223,869.0194909,0.120813794,3.342543125
32046.70208,870.0293455,-0.686536908,3.203430653
32047.70211,871.0293709,-0.825847328,3.178809166
32048.70212,872.0293782,-0.580430031,3.21912694
32049.70212,873.029382,-0.97887224,3.152340889
32050.70212,874.029387,-1.150483847,3.121255875
32051.70215,875.0294098,-1.057730556,3.13510561
32052.70215,876.0294101,-0.738146722,3.188657761
32053.70219,877.0294544,-0.738146722,3.189581156
32054.71229,878.0395519,-1.099776387,3.12648797
32055.72217,879.0494361,-0.654957473,3.200045347
32056.72219,880.0494496,-0.273838878,3.26621604
32057.72219,881.0494554,-0.273658425,3.26837039
32058.72236,882.0496201,-0.269147068,3.269601345
32059.73221,883.0594732,0.074076235,3.328077793
32060.73222,884.0594801,0.074076235,3.329924583
32061.73222,885.0594809,-0.255613029,3.275449038
32062.73223,886.0594967,-0.399254322,3.250211954
32063.73224,887.0595059,0.074076235,3.329616785
32064.73225,888.0595167,0.074076235,3.331771135
32065.73226,889.0595205,0.185596734,3.351468563
32066.73226,890.0595259,-0.835230947,3.179424524
32067.73234,891.0596048,-0.983564019,3.150801897
32068.74227,892.0695318,-0.738146722,3.191119909
32069.75229,893.0795573,-0.617062151,3.211740494
32070.75231,894.0795719,-0.106558114,3.298532009
32071.75231,895.0795731,-0.617242634,3.213279486
32072.76233,896.0895913,-0.399254322,3.248980761
32073.77233,897.0995914,-0.399254322,3.249288559
32074.77234,898.0996048,0.013624181,3.31976819
32075.77235,899.0996114,0.018496435,3.321922541
32076.78234,900.1096038,0.129295126,3.341927528
32077.78236,901.1096265,0.018135527,3.323769093
32078.78237,902.109633,-0.241537616,3.280065775
32079.79238,903.1196393,-0.385359377,3.255136251
32080.79241,904.1196716,-0.385359377,3.254520655
32081.8024,905.1296656,-0.093204521,3.304071665
32082.8024,906.1296671,-0.23233448,3.28129673
32083.80248,907.1297383,-0.380487114,3.256059647
32084.8025,908.1297657,0.018496435,3.323769093
32085.81245,909.1397103,0.018135527,3.324692488
32086.81253,910.139795,-0.361719906,3.260368347
32087.82243,911.1496912,-0.714687705,3.199737549
32088.82244,912.1497069,-0.22764267,3.28129673
32089.82256,913.1498267,0.023007782,3.325000286
32090.83255,914.1598137,0.352697045,3.382245541
32091.84247,915.1697376,0.441119462,3.398557425
32092.85247,916.1797326,0.54722631,3.418254614
32093.85253,917.1797973,0.162318185,3.353930712
32094.86248,918.189747,-0.264455259,3.280988932
32095.8625,919.1897601,-0.361539453,3.263446093
32096.8625,920.1897658,-1.197582364,3.119717121
32097.86251,921.1897697,-1.136408448,3.128026962
32098.86253,922.1897878,-1.002331257,3.148955345
32099.86254,923.1898001,-0.533511996,3.228360176
32100.87254,924.1998025,-0.538384259,3.228360176
32101.87256,925.1998268,-0.923472881,3.162189484
32102.88256,926.2098203,-0.561662853,3.222820282
32103.88259,927.2098507,-0.492368519,3.234823465
32104.88263,928.2098938,-0.496879876,3.234207869
32105.89258,929.2198424,-0.575918674,3.220665932
32106.89262,930.2198801,0.023007782,3.322845697
32107.89264,931.2198989,-0.07443732,3.307765007
32108.90262,932.229881,-0.352336317,3.260676146
32109.90267,933.2299329,-0.352336317,3.260368347
32110.9027,934.2299668,0.023007782,3.324384689
32111.91268,935.2399423,-0.069745518,3.309611559
32112.92275,936.2500147,-0.069745518,3.309919357
32113.93264,937.2599059,-0.334651828,3.264677048
32114.9327,938.2599671,-0.542895615,3.228975773
32115.93277,939.2600345,-0.928164661,3.162189484
32116.94267,940.2699337,-0.35251677,3.259444952
32117.94268,941.2699395,0.06920398,3.332078934
32118.94269,942.2699572,-0.343854964,3.262522697
32119.94271,943.2699706,0.120813794,3.341927528
32120.9527,944.2799634,-0.784342945,3.188042164
32121.96272,945.2899855,-1.052858353,3.140337706
32122.96273,946.2899882,-0.951623678,3.156341791
32123.96278,947.2900421,0.120633341,3.338849783
32124.97273,948.2999913,0.449600786,3.397326231
32125.97276,949.3000275,0.974721611,3.489349842
32126.98274,950.3100057,0.821335793,3.465959072
32127.98276,951.310023,1.211116195,3.533976555
32128.98278,952.3100422,0.965157568,3.494274139
32129.99292,953.320184,0.673183143,3.445338488
32131.00277,954.330034,-0.000270769,3.330232382
32132.00283,955.3300906,-0.000270769,3.329616785
32133.01276,956.3400252,-0.000270769,3.329308987
32134.01277,957.3400287,-0.000451223,3.329001188
32135.01279,958.3400572,-0.000451223,3.329001188
32136.01281,959.3400687,-0.000451223,3.329308987
32137.01281,960.3400729,-0.5939641,3.227744579
32138.01287,961.3401295,-0.891352057,3.175115824
32139.02285,962.3501119,-1.884028912,3.003072023
32140.02288,963.3501431,-2.028031111,2.974757195
32141.0229,964.3501627,-2.41293931,2.906124353
32142.03287,965.3601344,-1.912179708,2.98891449
32143.03288,966.3601447,-1.14128077,3.119409323
32144.03293,967.3601959,-1.438849211,3.068319321
32145.04296,968.3702268,-1.243598104,3.100327492
32146.05288,969.380138,-1.123054862,3.120948315
32147.05295,970.3802115,-1.327148199,3.0855546
32148.05304,971.3803005,-1.935097337,2.97998929
32149.06293,972.3901947,-2.450473785,2.889196873
32150.06296,973.3902189,-1.758974433,3.005226374
32151.07309,974.4003569,-1.08570087,3.120332718
32152.0731,975.4003603,-0.760883927,3.176962376
32153.07311,976.4003734,-0.557151496,3.212356091
32154.08321,977.4104686,-0.41332972,3.238208771
32155.08326,978.4105275,-0.41332972,3.238824368
32156.08346,979.410725,0.338802099,3.369011402
32157.09306,980.4203212,-0.102588125,3.294530869
32158.103,981.4302621,0.018135527,3.316074848
32159.10317,982.4304295,0.074256688,3.326846838
32160.11301,983.4402776,0.018315982,3.318229198
32161.11313,984.4403977,0.120452881,3.336079836
32162.12303,985.4502892,0.018315982,3.319460392
32163.13304,986.4602982,0.120633341,3.337618828
32164.13304,987.4603074,0.533150911,3.409329414
32165.1343,988.4615631,0.974721611,3.486887455
32166.1343,989.4615662,0.120633341,3.342235327
32167.13432,990.4615878,-0.260304838,3.276680231
32168.13433,991.4615959,-0.580430031,3.22097373
32169.14431,992.4715694,-0.983744502,3.150494099
32170.14435,993.4716152,-0.839742243,3.174500227
32171.14436,994.471626,-0.050797857,3.308688402
32172.14438,995.4716383,-0.301809222,3.267139196
32173.15438,996.4816422,-0.501391232,3.232976675
32174.15441,997.4816692,0.027880037,3.323461294
32175.15475,998.482013,-0.301628768,3.267754793
32176.16439,999.49165,-0.301628768,3.268062592
32177.16442,1000.491682,-1.14128077,3.122794867
32178.16445,1001.491712,-0.881968498,3.166190386
32179.1645,1002.491762,-1.030301571,3.139722109
32180.17444,1003.501698,-0.55264014,3.221589327
32181.18443,1004.511697,-0.686717391,3.198198557
32182.18444,1005.511706,-0.825847328,3.174192429
32183.18446,1006.511728,-0.505722106,3.228667974
32184.19445,1007.521716,-0.222950876,3.277911186
32185.19447,1008.521738,0.120813794,3.337618828
32186.19476,1009.522021,0.343313426,3.377013445
32187.20449,1010.53175,0.069384433,3.331155539
32188.2045,1011.531762,0.115941539,3.33946538
32189.21449,1012.541753,0.027880037,3.325307846
32190.21451,1013.541772,0.06920398,3.33269453
32191.21452,1014.541783,0.125325143,3.342850924
32192.22452,1015.551786,0.073895782,3.334541082
32193.22454,1016.5518,0.417660445,3.394248486
32194.22454,1017.551808,1.211116195,3.532129765
32195.23455,1018.561815,1.05321908,3.507508278
32196.23456,1019.561823,0.760703266,3.458264828
32197.23458,1020.561838,-0.000451223,3.328077793
32198.23459,1021.561853,-0.000270769,3.327770233
32199.23473,1022.561993,-0.000270769,3.327770233
32200.24459,1023.57185,-0.000270769,3.327462435
32201.24459,1024.571852,-0.000451223,3.327462435
32202.2446,1025.571862,-0.000270769,3.327770233
32203.24468,1026.571944,-0.000270769,3.327770233
32204.25462,1027.58188,-0.000270769,3.327770233
32205.25462,1028.581885,-0.000451223,3.328077793
32206.25463,1029.581897,-0.000451223,3.328077793
32207.25465,1030.581912,-0.000270769,3.328077793
32208.26465,1031.591909,-0.000451223,3.328077793
32209.26467,1032.591929,-0.000270769,3.328077793
32210.26479,1033.592051,-0.000451223,3.328385592
32211.27481,1034.602076,-0.000631677,3.328385592
32212.2847,1035.611963,-0.000270769,3.32869339
32213.2947,1036.621964,-0.000270769,3.32869339
32214.29483,1037.622096,-0.000270769,3.329001188
32215.30467,1038.631931,-0.000270769,3.329001188
32216.30469,1039.631954,-0.000270769,3.329616785
32217.30471,1040.631976,-0.000451223,3.329308987
32218.30473,1041.631996,-0.000451223,3.329308987
32219.30482,1042.63208,-0.000451223,3.329616785
32220.31476,1043.642023,-0.000270769,3.329616785
32221.32478,1044.652044,-0.000451223,3.329616785
32222.33478,1045.662039,-0.000270769,3.329924583
32223.33478,1046.662039,-0.000451223,3.329924583
32224.33478,1047.66204,-0.000451223,3.329924583
32225.33478,1048.662046,-0.000270769,3.330232382
32226.33479,1049.662048,-0.000451223,3.329924583
32227.3348,1050.662058,-0.000270769,3.330232382
32228.33482,1051.662078,-0.000631677,3.330232382
32229.34482,1052.672078,-0.000451223,3.330232382
32230.35485,1053.682109,-0.366411716,3.267446995
32231.36485,1054.692116,-0.830358684,3.186811209
32232.37493,1055.702196,-1.470970035,3.07478261
32233.38481,1056.712075,-1.805170536,3.01445961
32234.38485,1057.712118,-2.204334497,2.942749023
32235.38487,1058.712136,-2.54340744,2.881810427
32236.39487,1059.722135,-1.406187057,3.07478261
32237.39496,1060.72222,-1.527271628,3.053546429
32238.40489,1061.73215,-1.902796149,2.987683535
32239.40491,1062.732176,-1.503812551,3.054777384
32240.40492,1063.732187,-1.392111659,3.073243856
32241.41491,1064.742176,-1.21147728,3.103405237
32242.41495,1065.742216,-1.257493019,3.095403194
32243.42493,1066.752193,-1.434337854,3.06401062
32244.42494,1067.752205,-0.705304146,3.189273357
32245.42511,1068.752369,-1.053038716,3.129873514
32246.43499,1069.762249,-1.00251174,3.137567759
32247.43501,1070.762269,-0.886660278,3.157880783
32248.44497,1071.772232,0.013624181,3.313304901
32249.445,1072.772263,0.129295126,3.334848881
32250.44516,1073.772423,0.129475579,3.336079836
32251.45499,1074.782258,-0.375975758,3.249288559
32252.45502,1075.782278,0.255432397,3.358855009
32253.4552,1076.782466,0.905066431,3.472114563
32254.46499,1077.792258,0.951262593,3.482886553
32255.46506,1078.792322,0.384637386,3.38686204
32256.47506,1079.802326,0.320215344,3.376397848
32257.47508,1080.802339,1.067474961,3.505969286
32258.47516,1081.802424,1.006661892,3.497659445
32259.48507,1082.812328,0.686356306,3.443799734
32260.48508,1083.812341,0.227101132,3.36531806
32261.48513,1084.812397,0.059820376,3.336079836
32262.49506,1085.822321,-0.000270769,3.325923443
32263.49511,1086.82237,-0.000451223,3.325615644
32264.49514,1087.822398,-0.000270769,3.326231241
32265.5051,1088.832363,-0.000451223,3.326231241
32266.50512,1089.832385,-0.055850569,3.316690445
32267.50516,1090.832423,-0.204183668,3.291145325
32268.51513,1091.842397,-0.208695009,3.290222168
32269.52513,1092.852397,-0.000451223,3.325923443
32270.52515,1093.852411,-0.055670112,3.316998243
32271.52531,1094.852569,-0.000451223,3.32653904
32272.53517,1095.862429,-0.000451223,3.32653904
32273.53518,1096.862439,-0.000270769,3.327154636
32274.53518,1097.862445,-0.000451223,3.326846838
32275.53519,1098.862453,-0.000451223,3.327154636
32276.53521,1099.862472,-0.000451223,3.327462435
32277.5452,1100.872461,-0.000451223,3.327770233
32278.54522,1101.87248,-0.041775163,3.320691347
32279.54524,1102.872499,-0.167371079,3.298839569
32280.55526,1103.882528,-0.31588462,3.273294687
32281.55527,1104.882537,-0.607859015,3.222204685
32282.55531,1105.882569,-1.38741982,3.086170197
32283.56527,1106.892528,-1.587362766,3.049545288
32284.56542,1107.892678,-1.856058598,3.001225471
32285.57532,1108.90258,-0.909397483,3.163112879
32286.57533,1109.902596,-0.501391232,3.233284473
32287.57535,1110.902612,-1.271929383,3.100019693
32288.57539,1111.90265,-1.823937774,3.003072023
32289.5754,1112.902661,-1.846675038,2.997224331
32290.58527,1113.912534,-1.202274084,3.106482983
32291.59535,1114.922608,-0.478112668,3.232053518
32292.59536,1115.922622,-0.366592169,3.252058506
32293.60533,1116.932594,-0.371283978,3.251750708
32294.60545,1117.932715,-0.575918674,3.216357231
32295.61534,1118.942606,-1.085881352,3.128026962
32296.61536,1119.94262,-0.839922726,3.169883728
32297.6154,1120.94266,-1.155356169,3.114792824
32298.62533,1121.952597,-1.081189632,3.12648797
32299.62539,1122.95265,-0.928345144,3.152648687
32300.62543,1123.952688,-0.213567272,3.276372433
32301.6354,1124.962659,-0.208875462,3.277911186
32302.63543,1125.962696,-0.557151496,3.218203783
32303.63544,1126.962699,-0.821155548,3.172345877
32304.63555,1127.962814,-0.835230947,3.169268131
32305.64539,1128.972656,-0.589272261,3.211432695
32306.64553,1129.972797,-0.858689904,3.164959431
32307.65544,1130.982705,-0.575738251,3.213894844
32308.65545,1131.982714,-0.709995925,3.190196514
32309.65549,1132.982757,-0.515105724,3.224051476
32310.65556,1133.982825,-0.375975758,3.248057604
32311.66558,1134.992846,-0.375795305,3.248672962
32312.66559,1135.992853,-0.232514933,3.273910284
32313.67554,1137.002803,-0.232154027,3.274525881
32314.67569,1138.002953,-0.371103525,3.250519753
32315.68553,1139.012789,0.018496435,3.318229198
32316.69549,1140.022755,-0.211762726,3.281912327
32317.69553,1141.022791,0.06920398,3.328077793
32318.69553,1142.022798,0.352155685,3.375782251
32319.69554,1143.022801,0.352697045,3.378859997
32320.69556,1144.022818,0.927623153,3.476731062
32321.70556,1145.032827,0.59450525,3.424410105
32322.71569,1146.042948,0.997458816,3.493042946
32323.72557,1147.05283,0.454292595,3.40378952
32324.72562,1148.052878,0.589632988,3.425948858
32325.73558,1149.062844,0.700070798,3.445954084
32326.73559,1150.062857,-0.000270769,3.328077793
32327.73562,1151.062885,-0.000270769,3.326846838
32328.74561,1152.072872,-0.000270769,3.32653904
32329.74563,1153.072891,-0.000270769,3.32653904
32330.74564,1154.072904,-0.000451223,3.32653904
32331.75564,1155.082898,-0.000270769,3.32653904
32332.75564,1156.082905,-0.000270769,3.32653904
32333.75571,1157.082971,-0.000270769,3.32653904
32334.76565,1158.092917,-0.000270769,3.326846838
32335.76567,1159.09293,-0.000451223,3.326846838
32336.76577,1160.093029,-0.000451223,3.327154636
32337.77568,1161.102941,-0.000270769,3.327462435
32338.77569,1162.10295,-0.000451223,3.327462435
32339.77579,1163.103055,-0.000451223,3.327462435
32340.7857,1164.112966,-0.000451223,3.327462435
32341.78572,1165.112983,-0.000270769,3.327770233
32342.78581,1166.113077,-0.000270769,3.327770233
32343.79575,1167.123013,-0.000270769,3.328077793
32344.80574,1168.133,-0.000451223,3.328077793
32345.80575,1169.133014,-0.622114897,3.222512484
32346.80576,1170.133023,-0.979052663,3.159727335
32347.81576,1171.143022,-1.480353594,3.071704865
32348.81578,1172.143041,-2.046798468,2.972295046
32349.81578,1173.143045,-2.431706429,2.903046608
32350.81579,1174.143053,-2.876705885,2.823333979
32351.82582,1175.153083,-2.510384321,2.881810427
32352.8358,1176.163064,-2.22346282,2.92859149
32353.83581,1177.163075,-0.858689904,3.160035133
32354.83591,1178.163169,0.116121992,3.32869339
32355.84581,1179.173077,0.115941539,3.332078934
32356.84584,1180.1731,1.132257819,3.507508278
32357.84587,1181.17313,1.234033823,3.529052258
32358.85585,1182.183111,0.997458816,3.491504192
32359.85586,1183.18312,0.659107745,3.435489893
32360.85606,1184.183319,-0.000270769,3.323461294
32361.866,1185.193263,-9.03152E-05,3.322845697
32362.87589,1186.203148,-0.000270769,3.322537899
32363.876,1187.203261,-0.000270769,3.322845697
32364.87606,1188.203323,-0.000270769,3.323153496
32365.88591,1189.213169,-0.000451223,3.323153496
32366.88595,1190.213217,-0.000270769,3.323461294
32367.89595,1191.223213,-0.000451223,3.323769093
32368.90593,1192.233195,-0.000451223,3.323769093
32369.90595,1193.233216,-0.000270769,3.324384689
32370.91595,1194.243209,-0.000270769,3.324692488
32371.91596,1195.243227,-0.000451223,3.324692488
32372.91598,1196.243243,-0.000451223,3.325000286
32373.91599,1197.243255,-0.07443732,3.312689304
32374.92598,1198.25324,-0.399254322,3.256982803
32375.92602,1199.253287,-0.607859015,3.220358133
32376.92615,1200.253413,-0.895322084,3.170499325
32377.93599,1201.263255,-1.666401505,3.03631115
32378.93602,1202.263282,-1.392111659,3.080630302
32379.93603,1203.263295,-0.751680791,3.188965559
32380.94603,1204.27329,-0.237026274,3.277911186
32381.94605,1205.273308,0.04646679,3.327154636
32382.94616,1206.273418,-0.306501031,3.268062592
32383.95606,1207.283321,-0.361900359,3.258521795
32384.95631,1208.283569,-0.143912062,3.295762062
32385.96607,1209.293328,-0.756372571,3.191119909
32386.96608,1210.29334,-1.229703188,3.108329535
32387.96619,1211.293457,-1.35078764,3.0855546
32388.97624,1212.3035,-1.499120831,3.058778524
32389.97625,1213.303517,-1.211657763,3.106175184
32390.98612,1214.313386,-1.424773812,3.069242716
32391.99624,1215.323504,-0.733635366,3.18650341
32393.00613,1216.333389,-0.580430031,3.213279486
32394.00614,1217.333403,-0.255793482,3.269293785
32395.01628,1218.343539,0.027519131,3.318844795
32396.02616,1219.353426,0.027699584,3.320383549
32397.03616,1220.363424,-0.5939641,3.214510441
32398.03617,1221.36343,-0.580610514,3.216049433
32399.03617,1222.363434,-0.473420858,3.234207869
32400.03622,1223.363479,-0.148603871,3.290222168
32401.04634,1224.373607,-0.037083361,3.309611559
32402.0562,1225.383464,-0.037083361,3.310534954
32403.05621,1226.383472,-0.260304838,3.272986889
32404.05621,1227.383475,-0.148603871,3.29206872
32405.05622,1228.383485,0.501030147,3.404097319
32406.05626,1229.383518,0.152573675,3.345928669
32407.06625,1230.393518,0.032571841,3.325923443
32408.07638,1231.403644,-0.636009812,3.211432695
32409.08634,1232.413603,-0.436066926,3.24467206
32410.09627,1233.42353,-0.440578252,3.243440866
32411.09627,1234.423535,0.111430191,3.338234425
32412.10628,1235.433542,0.765395105,3.451801777
32413.10629,1236.43355,0.649543703,3.433950901
32414.10629,1237.433557,0.668310881,3.438567638
32415.10631,1238.433572,-0.000451223,3.325000286
32416.10632,1239.433584,-0.000451223,3.324076891
32417.10632,1240.433587,-0.000270769,3.324384689
32418.10636,1241.433619,-0.000270769,3.324384689
32419.11636,1242.443622,-0.000270769,3.324692488
32420.12634,1243.453608,-0.000270769,3.324692488
32421.12635,1244.453618,-0.000270769,3.325000286
32422.12636,1245.453619,-0.000270769,3.325307846
32423.12637,1246.453633,-0.000270769,3.325615644
32424.12637,1247.453636,-0.000270769,3.325615644
32425.12639,1248.453648,-0.000270769,3.325923443
32426.12639,1249.453653,-0.000270769,3.325923443
32427.1264,1250.45366,-0.000451223,3.325923443
32428.12643,1251.453691,-0.000270769,3.326231241
32429.13641,1252.463677,-0.306501031,3.273602486
32430.13643,1253.463694,-0.046286512,3.3179214
32431.14643,1254.473689,-0.046286512,3.318229198
32432.14643,1255.473697,-0.046286512,3.318229198
32433.14645,1256.473716,-0.046286512,3.318536997
32434.15646,1257.483726,-0.208875462,3.290529966
32435.15648,1258.483746,-0.436066926,3.251442909
32436.16651,1259.493769,-0.329960018,3.268985987
32437.17645,1260.503714,-0.329960018,3.268985987
32438.17648,1261.503746,-0.417841077,3.2532897
32439.1765,1262.503764,-0.872765362,3.174500227
32440.1865,1263.513765,-1.057730556,3.141261101
32441.18651,1264.513777,-0.385178924,3.256059647
32442.19652,1265.523782,-0.000270769,3.322537899
32443.19652,1266.523788,-0.000270769,3.323461294
32444.19654,1267.523804,-0.000451223,3.323769093
32445.19657,1268.52383,-0.608039498,3.219742537
32446.19658,1269.523838,-1.2717489,3.104020834
32447.20656,1270.533824,-2.023339272,2.972602606
32448.20657,1271.533834,-2.464549065,2.893813372
32449.20658,1272.533842,-2.316215992,2.91566515
32450.21658,1273.543843,-1.610280395,3.034772396
32451.21659,1274.543854,-1.016226172,3.136336803
32452.2166,1275.54386,-0.696281433,3.192043304
32453.21661,1276.543874,-1.114032149,3.12002492
32454.21662,1277.543886,-0.979052663,3.142799854
32455.21662,1278.543886,-0.886660278,3.158496141
32456.21663,1279.543894,-0.784523368,3.175731421
32457.21675,1280.544009,-0.339343637,3.252674103
32458.22665,1281.553908,0.120633341,3.332386732
32459.22667,1282.553929,0.116121992,3.333309889
32460.22669,1283.553948,-0.320395976,3.259137154
32461.23667,1284.563937,-0.320395976,3.259137154
32462.24669,1285.573949,-0.320576429,3.259137154
32463.2467,1286.573968,-0.320576429,3.25975275
32464.2567,1287.58396,-0.320395976,3.25975275
32465.25672,1288.583982,-0.881968498,3.163112879
32466.25687,1289.584137,-0.463856816,3.234515667
32467.26672,1290.593984,-0.784342945,3.178809166
32468.26673,1291.593988,-0.547587395,3.219434738
32469.26675,1292.594008,-0.682206035,3.196352005
32470.26675,1293.594013,-0.821155548,3.172038078
32471.27675,1294.604013,-0.575918674,3.213894844
32472.27676,1295.604027,-0.505541682,3.225898027
32473.27677,1296.604031,-0.714687705,3.190196514
32474.27677,1297.604037,-0.593783617,3.21020174
32475.27683,1298.604095,-1.27644074,3.092325449
32476.27692,1299.604186,-2.61306262,2.860266447
32477.28681,1300.614068,0.821516275,3.449954987
32478.28682,1301.614084,-2.505872965,2.87904048
32479.28683,1302.614095,-0.575918674,3.20804739
32480.28684,1303.6141,-0.273838878,3.261291742
32481.287,1304.614261,0.47287932,3.391170979
32482.29681,1305.624076,1.754282475,3.614304543
32483.29685,1306.624113,1.628506064,3.596761703
32484.29693,1307.624196,1.387419701,3.558290482
32485.297,1308.624266,1.099595666,3.510893583
32486.30689,1309.634151,0.798237681,3.460726976
32487.30701,1310.63427,-0.000451223,3.323461294
32488.31691,1311.644173,-0.000451223,3.323153496
32489.31692,1312.644182,-0.000270769,3.323153496
32490.31694,1313.644205,-0.000270769,3.323153496
32491.32692,1314.654183,-0.000270769,3.323153496
32492.32704,1315.654303,-0.000631677,3.323153496
32493.32706,1316.65432,-0.000451223,3.323461294
32494.33697,1317.664234,-0.000270769,3.323461294
32495.34695,1318.674209,-0.000270769,3.323769093
32496.35697,1319.684231,-0.000451223,3.324076891
32497.35697,1320.684235,-0.000451223,3.323769093
32498.357,1321.684261,-0.000451223,3.324384689
32499.35712,1322.684382,-0.000451223,3.324384689
32500.36699,1323.694257,-0.000451223,3.325000286
32501.36705,1324.694314,-9.03152E-05,3.325307846
32502.36711,1325.694369,-0.000270769,3.325307846
32503.37701,1326.704275,-0.000270769,3.325307846
32504.37704,1327.704299,-0.000270769,3.325307846
32505.37704,1328.704301,-0.000451223,3.325615644
32506.3771,1329.704361,-0.000451223,3.325615644
32507.37722,1330.704483,-0.000451223,3.325923443
32508.3871,1331.71436,-0.000270769,3.326231241
32509.39735,1332.72461,-0.000451223,3.326231241
32510.40708,1333.734341,-0.000270769,3.32653904
32511.40717,1334.734437,-0.000451223,3.32653904
32512.41705,1335.744315,-0.000451223,3.326231241
32513.41709,1336.744356,-0.000631677,3.326846838
32514.41717,1337.744437,-0.000270769,3.326846838
32515.42711,1338.754372,-0.449961871,3.249596357
32516.42711,1339.754374,-0.974360883,3.158188343
32517.43712,1340.764385,-1.633558989,3.042158842
32518.43716,1341.764426,-1.712597728,3.025846958
32519.44714,1342.774403,-1.51788795,3.057855129
32520.45717,1343.784428,-1.378216743,3.080630302
32521.46715,1344.794413,-0.877457142,3.165882826
32522.46716,1345.794427,-2.394352436,2.90273881
32523.46742,1346.794682,-0.650085211,3.202199697
32524.47718,1347.804444,-1.294305682,3.090786695
32525.4772,1348.804468,-1.021098375,3.136952162
32526.47733,1349.804594,-0.260304838,3.26837039
32527.48721,1350.814469,-1.902976632,2.984913588
32528.48722,1351.814481,0.116121992,3.331771135
32529.48742,1352.81468,0.078587584,3.327154636
32530.49719,1353.824456,0.073895782,3.327770233
32531.49722,1354.824478,0.116121992,3.335772038
32532.49722,1355.824478,0.157265484,3.34377408
32533.49725,1356.824512,0.116121992,3.337618828
